"Customer ID","Purchase Date","Product Category","Product Price","Quantity","Total Purchase Amount","Payment Method","Customer Age","Returns","Customer Name","Gender","Churn"
"47719","2020-12-26","Clothing","48","1","3073","Cash","28","1","Mary Campbell","Male","0"
"47719","2021-08-25","Home","89","3","4541","PayPal","28","1","Mary Campbell","Male","0"
"46552","2021-05-01","Clothing","67","1","3492","PayPal","69","1","Laura Hartman","Male","0"
"46552","2023-09-10","Home","246","5","4146","Cash","69","1","Laura Hartman","Male","0"
"48011","2020-08-08","Books","335","2","5208","Credit Card","61","1","Melissa Luna","Female","0"
"48011","2023-01-27","Home","382","5","2142","PayPal","61","0","Melissa Luna","Female","0"
"48011","2021-05-28","Clothing","185","2","1208","Cash","61","1","Melissa Luna","Female","0"
"48011","2020-10-15","Clothing","340","2","1492","Credit Card","61","0","Melissa Luna","Female","0"
"45584","2022-04-25","Home","218","3","3839","PayPal","35","1","Colleen Taylor","Male","0"
"45584","2020-10-25","Electronics","210","1","2162","Cash","35","0","Colleen Taylor","Male","0"
"45584","2020-05-13","Books","453","4","4113","Credit Card","35","0","Colleen Taylor","Male","0"
"45584","2021-04-07","Electronics","99","2","392","Credit Card","35","1","Colleen Taylor","Male","0"
"47963","2020-08-07","Books","122","2","4161","Credit Card","28","0","Brandon Hansen","Male","1"
"47963","2020-12-20","Clothing","415","4","2807","Credit Card","28","0","Brandon Hansen","Male","1"
"47963","2020-08-06","Home","239","4","2070","Credit Card","28","0","Brandon Hansen","Male","1"
"47963","2022-06-20","Home","107","5","3160","PayPal","28","1","Brandon Hansen","Male","1"
"45210","2020-11-19","Home","68","1","2784","Cash","19","0","Lauren White","Male","1"
"45210","2020-07-22","Clothing","372","4","4554","Credit Card","19","1","Lauren White","Male","1"
"45210","2023-05-14","Books","308","4","276","Credit Card","19","1","Lauren White","Male","1"
"45210","2021-03-06","Electronics","230","2","1125","Cash","19","0","Lauren White","Male","1"
"45210","2021-05-22","Books","217","3","2580","Cash","19","1","Lauren White","Male","1"
"45210","2020-08-08","Clothing","405","4","3082","PayPal","19","0","Lauren White","Male","1"
"45210","2021-02-11","Home","261","2","551","PayPal","19","1","Lauren White","Male","1"
"49539","2020-03-20","Books","500","4","4298","Cash","36","1","Sarah Wells","Male","1"
"49539","2020-12-17","Clothing","245","2","736","PayPal","36","1","Sarah Wells","Male","1"
"49539","2023-05-07","Electronics","68","4","4221","Credit Card","36","0","Sarah Wells","Male","1"
"49539","2023-02-02","Clothing","238","2","3331","Credit Card","36","1","Sarah Wells","Male","1"
"49539","2023-05-11","Clothing","450","5","1973","PayPal","36","1","Sarah Wells","Male","1"
"49539","2022-04-19","Clothing","285","5","3745","Cash","36","1","Sarah Wells","Male","1"
"49539","2021-08-14","Clothing","311","5","2123","Cash","36","0","Sarah Wells","Male","1"
"49539","2021-10-14","Clothing","423","5","1125","Cash","36","0","Sarah Wells","Male","1"
"45964","2022-06-03","Home","307","3","3403","PayPal","67","1","Walter Shaw","Female","0"
"45964","2021-01-29","Books","305","3","580","Credit Card","67","0","Walter Shaw","Female","0"
"46125","2023-04-28","Books","224","1","2754","Credit Card","34","1","Jamie Perry","Male","0"
"46125","2022-01-20","Books","497","1","2018","Credit Card","34","1","Jamie Perry","Male","0"
"46125","2020-01-14","Electronics","266","2","2311","PayPal","34","1","Jamie Perry","Male","0"
"46125","2020-09-04","Electronics","352","5","3167","Credit Card","34","1","Jamie Perry","Male","0"
"46125","2020-07-24","Books","418","5","1335","Credit Card","34","0","Jamie Perry","Male","0"
"46125","2023-07-24","Books","72","5","4277","PayPal","34","1","Jamie Perry","Male","0"
"46125","2023-03-05","Electronics","217","4","4410","PayPal","34","0","Jamie Perry","Male","0"
"45768","2022-03-28","Books","204","1","4158","PayPal","65","1","David Roy","Male","0"
"45768","2023-01-03","Home","392","4","4440","Credit Card","65","1","David Roy","Male","0"
"45768","2020-09-03","Books","412","4","4070","PayPal","65","0","David Roy","Male","0"
"45768","2022-06-19","Books","74","1","4056","PayPal","65","1","David Roy","Male","0"
"45768","2020-11-24","Clothing","407","5","4745","Cash","65","1","David Roy","Male","0"
"45768","2020-12-02","Electronics","407","4","354","PayPal","65","0","David Roy","Male","0"
"45768","2020-02-22","Clothing","377","2","3791","Cash","65","1","David Roy","Male","0"
"45768","2023-02-06","Electronics","142","2","3018","Credit Card","65","0","David Roy","Male","0"
"45768","2021-08-12","Clothing","427","1","3172","Credit Card","65","1","David Roy","Male","0"
"45768","2021-11-12","Electronics","215","5","2091","PayPal","65","1","David Roy","Male","0"
"49832","2020-05-30","Clothing","40","2","3569","Credit Card","54","1","Brian Sharp","Male","0"
"49832","2022-08-23","Books","140","3","3469","PayPal","54","1","Brian Sharp","Male","0"
"49832","2021-02-07","Books","44","5","3938","PayPal","54","1","Brian Sharp","Male","0"
"49832","2020-02-29","Clothing","218","2","1445","PayPal","54","1","Brian Sharp","Male","0"
"49832","2020-06-05","Books","469","5","3195","Cash","54","1","Brian Sharp","Male","0"
"49832","2023-02-25","Home","484","1","5065","Cash","54","1","Brian Sharp","Male","0"
"49832","2020-03-22","Electronics","107","1","1197","PayPal","54","1","Brian Sharp","Male","0"
"47585","2021-02-28","Clothing","366","1","3798","Credit Card","21","1","Kathryn Snyder","Male","1"
"47585","2021-12-27","Home","249","4","1362","Cash","21","1","Kathryn Snyder","Male","1"
"47585","2023-03-16","Home","354","2","447","PayPal","21","0","Kathryn Snyder","Male","1"
"45822","2021-03-17","Electronics","40","3","3632","Cash","56","0","Laura Harris","Female","0"
"45822","2022-11-22","Electronics","180","5","4720","Credit Card","56","1","Laura Harris","Female","0"
"45822","2021-03-06","Books","185","5","1776","Credit Card","56","1","Laura Harris","Female","0"
"45822","2022-11-25","Clothing","96","5","2001","PayPal","56","1","Laura Harris","Female","0"
"45822","2023-03-17","Clothing","127","2","2414","Cash","56","0","Laura Harris","Female","0"
"45822","2021-06-18","Electronics","231","4","2301","Credit Card","56","1","Laura Harris","Female","0"
"45822","2022-07-03","Clothing","103","4","4550","Credit Card","56","0","Laura Harris","Female","0"
"45468","2022-08-23","Clothing","256","2","633","Credit Card","22","1","Misty Johnson","Female","0"
"45468","2022-09-08","Clothing","34","5","2621","Credit Card","22","1","Misty Johnson","Female","0"
"45468","2020-09-30","Electronics","488","3","581","Credit Card","22","1","Misty Johnson","Female","0"
"45468","2022-11-05","Books","37","5","2511","Cash","22","0","Misty Johnson","Female","0"
"45352","2021-06-11","Electronics","401","2","547","Cash","41","1","Rachel Diaz","Female","0"
"45352","2021-03-26","Books","363","4","2937","Cash","41","1","Rachel Diaz","Female","0"
"45352","2022-08-10","Home","91","4","3777","Cash","41","1","Rachel Diaz","Female","0"
"45352","2022-02-27","Home","459","4","4295","Cash","41","1","Rachel Diaz","Female","0"
"45352","2022-07-02","Electronics","403","3","4982","PayPal","41","0","Rachel Diaz","Female","0"
"45352","2020-07-11","Home","432","5","4303","Cash","41","1","Rachel Diaz","Female","0"
"45352","2020-02-02","Clothing","294","5","2473","Cash","41","1","Rachel Diaz","Female","0"
"45352","2020-09-15","Clothing","460","1","2231","Cash","41","1","Rachel Diaz","Female","0"
"45364","2023-08-15","Books","365","3","888","PayPal","50","0","Barry Contreras","Female","0"
"45364","2021-03-16","Electronics","389","3","2470","PayPal","50","0","Barry Contreras","Female","0"
"45364","2021-10-20","Books","495","4","299","PayPal","50","0","Barry Contreras","Female","0"
"45364","2020-09-27","Home","75","4","4744","Credit Card","50","0","Barry Contreras","Female","0"
"47222","2021-03-31","Home","394","1","1349","PayPal","66","1","Gail Stewart","Male","0"
"47222","2021-01-10","Electronics","473","5","4109","Credit Card","66","1","Gail Stewart","Male","0"
"47222","2022-01-04","Electronics","408","3","4560","Credit Card","66","0","Gail Stewart","Male","0"
"47222","2022-07-17","Clothing","324","5","1446","PayPal","66","0","Gail Stewart","Male","0"
"47222","2020-08-25","Electronics","460","2","4796","Credit Card","66","1","Gail Stewart","Male","0"
"47222","2021-05-24","Electronics","35","2","3463","Credit Card","66","0","Gail Stewart","Male","0"
"47222","2022-03-10","Electronics","393","3","5041","Cash","66","1","Gail Stewart","Male","0"
"45324","2020-11-13","Clothing","115","5","1508","PayPal","49","1","Lynn Fleming","Female","0"
"45324","2022-01-21","Electronics","336","4","1685","Credit Card","49","0","Lynn Fleming","Female","0"
"45324","2020-10-25","Books","103","2","3629","Cash","49","1","Lynn Fleming","Female","0"
"45324","2022-07-08","Clothing","120","4","1004","Credit Card","49","1","Lynn Fleming","Female","0"
"47777","2023-04-21","Clothing","210","5","2461","PayPal","31","0","David Patterson","Male","0"
"47777","2021-03-16","Electronics","164","5","2261","Cash","31","1","David Patterson","Male","0"
"47777","2021-09-15","Electronics","293","2","2780","Cash","31","1","David Patterson","Male","0"
"47777","2022-02-16","Clothing","484","5","4899","Credit Card","31","1","David Patterson","Male","0"
"47777","2020-04-08","Electronics","117","1","1228","Cash","31","0","David Patterson","Male","0"
"47777","2020-07-30","Books","160","5","2208","Credit Card","31","0","David Patterson","Male","0"
"47777","2020-07-02","Clothing","474","4","1472","Credit Card","31","1","David Patterson","Male","0"
"46211","2020-05-02","Home","290","5","4877","Credit Card","32","0","Christopher Wu","Male","0"
"46211","2022-06-04","Electronics","60","1","909","Credit Card","32","0","Christopher Wu","Male","0"
"46211","2023-05-09","Books","175","4","1895","PayPal","32","0","Christopher Wu","Male","0"
"46211","2021-04-27","Electronics","476","2","4754","Cash","32","0","Christopher Wu","Male","0"
"46211","2020-07-31","Clothing","101","4","597","PayPal","32","1","Christopher Wu","Male","0"
"46211","2023-03-13","Books","67","2","4110","Credit Card","32","1","Christopher Wu","Male","0"
"46211","2023-05-02","Clothing","288","3","493","Cash","32","1","Christopher Wu","Male","0"
"46211","2020-05-27","Clothing","361","5","1538","PayPal","32","0","Christopher Wu","Male","0"
"48747","2020-02-26","Books","469","1","1513","Cash","29","1","Ashley Benton","Male","0"
"48747","2020-08-18","Clothing","395","3","1028","Cash","29","1","Ashley Benton","Male","0"
"48747","2022-06-23","Clothing","314","2","4073","Credit Card","29","0","Ashley Benton","Male","0"
"47396","2021-05-24","Clothing","92","2","1952","Cash","41","0","Lauren Thomas","Male","0"
"47396","2022-09-10","Clothing","422","4","1053","Cash","41","0","Lauren Thomas","Male","0"
"49573","2020-11-18","Books","335","5","3935","PayPal","28","0","Edward Baker","Female","0"
"49573","2023-06-24","Clothing","251","1","2539","Cash","28","1","Edward Baker","Female","0"
"49573","2020-10-23","Home","160","4","4244","Credit Card","28","1","Edward Baker","Female","0"
"49573","2022-01-03","Clothing","375","5","1450","Cash","28","1","Edward Baker","Female","0"
"49573","2021-02-09","Electronics","467","1","2473","Cash","28","1","Edward Baker","Female","0"
"49573","2023-02-13","Home","438","2","2539","Credit Card","28","1","Edward Baker","Female","0"
"46735","2021-03-29","Home","438","3","3089","Credit Card","49","1","Alexa White","Male","0"
"46735","2020-05-08","Electronics","170","5","458","Cash","49","0","Alexa White","Male","0"
"46735","2021-03-19","Electronics","394","3","1647","PayPal","49","1","Alexa White","Male","0"
"46735","2021-06-03","Home","42","5","2976","Credit Card","49","0","Alexa White","Male","0"
"46735","2023-02-24","Home","42","5","4907","PayPal","49","0","Alexa White","Male","0"
"46047","2023-07-07","Electronics","34","3","3328","Credit Card","18","1","Shane Jimenez","Male","0"
"46047","2021-06-06","Books","452","5","4979","Credit Card","18","1","Shane Jimenez","Male","0"
"46047","2023-02-21","Books","469","2","1581","Cash","18","1","Shane Jimenez","Male","0"
"46047","2020-08-20","Home","102","3","2172","Credit Card","18","0","Shane Jimenez","Male","0"
"46047","2022-03-04","Home","447","5","1297","PayPal","18","1","Shane Jimenez","Male","0"
"46047","2021-09-14","Electronics","82","3","4250","Credit Card","18","1","Shane Jimenez","Male","0"
"45515","2020-08-26","Books","95","1","2431","Credit Card","56","1","Sherry West","Male","0"
"45515","2022-07-29","Books","231","5","5189","Cash","56","1","Sherry West","Male","0"
"45515","2021-10-02","Clothing","180","2","1588","Cash","56","0","Sherry West","Male","0"
"45515","2021-10-27","Clothing","249","1","2656","PayPal","56","1","Sherry West","Male","0"
"48217","2021-09-28","Home","390","3","1854","Cash","20","0","Daniel Booker","Male","0"
"48217","2023-06-30","Books","65","2","2071","PayPal","20","1","Daniel Booker","Male","0"
"48217","2021-09-10","Books","210","4","355","Cash","20","1","Daniel Booker","Male","0"
"48217","2023-06-07","Home","342","1","2897","PayPal","20","1","Daniel Booker","Male","0"
"47989","2020-10-16","Home","377","1","3961","PayPal","59","1","Anthony Dean","Male","1"
"47989","2020-05-31","Home","56","1","4194","Credit Card","59","1","Anthony Dean","Male","1"
"47989","2020-08-23","Home","402","4","361","PayPal","59","0","Anthony Dean","Male","1"
"48234","2021-09-06","Clothing","440","2","1884","PayPal","58","0","Donald Horn","Female","1"
"48234","2020-06-16","Clothing","90","1","4830","PayPal","58","1","Donald Horn","Female","1"
"48234","2021-08-03","Clothing","272","5","3758","PayPal","58","1","Donald Horn","Female","1"
"47904","2022-01-15","Clothing","78","3","3239","Cash","40","0","Elizabeth Aguilar","Female","0"
"47904","2021-05-11","Electronics","496","2","3033","Credit Card","40","0","Elizabeth Aguilar","Female","0"
"47904","2021-02-01","Home","400","3","5110","Cash","40","1","Elizabeth Aguilar","Female","0"
"49816","2021-02-18","Home","319","1","3186","Cash","36","1","Shari Wall","Female","0"
"49816","2021-03-21","Clothing","416","2","1490","PayPal","36","1","Shari Wall","Female","0"
"49816","2022-01-26","Clothing","247","4","4221","PayPal","36","1","Shari Wall","Female","0"
"49816","2022-01-23","Electronics","455","5","1451","PayPal","36","1","Shari Wall","Female","0"
"49816","2022-02-10","Electronics","235","2","1540","Credit Card","36","1","Shari Wall","Female","0"
"49816","2021-02-23","Home","160","5","2186","PayPal","36","0","Shari Wall","Female","0"
"49816","2020-01-31","Electronics","385","5","4063","Cash","36","1","Shari Wall","Female","0"
"49816","2021-10-16","Books","477","4","2794","PayPal","36","1","Shari Wall","Female","0"
"47206","2021-10-25","Books","487","1","2772","PayPal","20","1","Zachary Hernandez","Male","0"
"47206","2020-04-08","Electronics","472","5","794","Credit Card","20","0","Zachary Hernandez","Male","0"
"47206","2021-03-09","Home","285","2","506","Cash","20","1","Zachary Hernandez","Male","0"
"47206","2020-08-01","Electronics","88","2","2091","Credit Card","20","1","Zachary Hernandez","Male","0"
"47206","2020-02-18","Clothing","32","3","3627","Cash","20","1","Zachary Hernandez","Male","0"
"47206","2021-05-11","Clothing","414","4","1483","PayPal","20","1","Zachary Hernandez","Male","0"
"47206","2020-08-04","Clothing","478","5","1560","Credit Card","20","0","Zachary Hernandez","Male","0"
"47206","2021-10-16","Clothing","478","2","5100","Cash","20","1","Zachary Hernandez","Male","0"
"47206","2020-10-17","Electronics","171","2","3836","Credit Card","20","0","Zachary Hernandez","Male","0"
"47949","2022-08-21","Electronics","176","1","2058","PayPal","59","1","Gary Johnson","Male","0"
"47949","2020-03-21","Books","131","2","5091","Cash","59","0","Gary Johnson","Male","0"
"47949","2021-06-23","Books","19","3","4411","Cash","59","1","Gary Johnson","Male","0"
"47949","2020-08-13","Electronics","11","1","4194","PayPal","59","1","Gary Johnson","Male","0"
"47949","2023-01-06","Home","28","3","704","Cash","59","0","Gary Johnson","Male","0"
"47949","2021-03-08","Clothing","342","5","1971","Cash","59","1","Gary Johnson","Male","0"
"47949","2020-06-14","Books","304","3","774","Cash","59","0","Gary Johnson","Male","0"
"46364","2020-02-05","Clothing","118","3","2394","Credit Card","31","1","Nathan Lopez","Male","0"
"46364","2023-07-25","Clothing","378","2","3386","Cash","31","1","Nathan Lopez","Male","0"
"46364","2021-04-30","Clothing","125","5","973","PayPal","31","1","Nathan Lopez","Male","0"
"49382","2023-06-06","Home","38","3","2326","Cash","29","1","Paul Young","Male","0"
"49600","2020-06-17","Books","495","3","2274","Cash","46","1","Daniel Luna","Male","0"
"49600","2022-03-02","Home","131","2","2325","Credit Card","46","0","Daniel Luna","Male","0"
"49213","2020-10-27","Home","489","2","2790","Cash","45","1","Kyle Espinoza","Male","1"
"49213","2022-03-13","Home","489","3","3512","PayPal","45","1","Kyle Espinoza","Male","1"
"49213","2023-09-12","Electronics","416","3","5155","Credit Card","45","1","Kyle Espinoza","Male","1"
"49213","2021-07-02","Clothing","389","2","5043","Credit Card","45","0","Kyle Espinoza","Male","1"
"49213","2020-12-14","Electronics","61","5","2229","PayPal","45","1","Kyle Espinoza","Male","1"
"49415","2020-03-24","Electronics","370","3","678","Cash","55","1","Leah Baker","Male","0"
"49415","2020-10-17","Clothing","19","4","2510","Cash","55","1","Leah Baker","Male","0"
"49415","2022-07-05","Electronics","426","4","3886","Credit Card","55","1","Leah Baker","Male","0"
"49415","2021-08-26","Books","227","4","3568","Cash","55","1","Leah Baker","Male","0"
"49415","2023-04-25","Home","38","4","3308","Cash","55","1","Leah Baker","Male","0"
"49415","2020-07-10","Home","300","4","1838","Cash","55","0","Leah Baker","Male","0"
"48131","2021-06-25","Electronics","482","2","1771","Cash","57","1","Brian Mills","Male","0"
"48131","2022-02-26","Home","499","3","417","Credit Card","57","0","Brian Mills","Male","0"
"48131","2020-09-19","Electronics","317","1","2022","Credit Card","57","0","Brian Mills","Male","0"
"48131","2020-06-07","Home","486","4","1457","PayPal","57","1","Brian Mills","Male","0"
"48131","2020-07-24","Home","263","2","3742","PayPal","57","1","Brian Mills","Male","0"
"48131","2021-02-08","Books","57","2","2818","Cash","57","1","Brian Mills","Male","0"
"48131","2021-11-22","Clothing","238","3","1168","Credit Card","57","0","Brian Mills","Male","0"
"47472","2022-08-04","Home","188","2","1055","PayPal","42","0","Ryan Peters","Female","0"
"47472","2023-03-29","Home","460","4","3872","PayPal","42","0","Ryan Peters","Female","0"
"47472","2022-06-17","Home","66","5","3787","Credit Card","42","1","Ryan Peters","Female","0"
"47472","2023-07-12","Home","361","2","2506","PayPal","42","1","Ryan Peters","Female","0"
"47466","2020-12-19","Clothing","402","3","1236","PayPal","34","1","Derek Combs","Female","0"
"47466","2020-10-31","Books","217","1","879","Credit Card","34","1","Derek Combs","Female","0"
"47466","2021-08-24","Books","303","5","4503","PayPal","34","1","Derek Combs","Female","0"
"47466","2022-03-31","Books","474","4","651","Credit Card","34","1","Derek Combs","Female","0"
"47466","2020-08-04","Home","319","5","2989","Credit Card","34","0","Derek Combs","Female","0"
"47466","2023-04-19","Clothing","91","5","3489","PayPal","34","1","Derek Combs","Female","0"
"47466","2023-04-23","Books","301","4","2645","Credit Card","34","1","Derek Combs","Female","0"
"47466","2023-09-12","Clothing","489","5","2047","Cash","34","0","Derek Combs","Female","0"
"46890","2020-09-18","Books","17","5","1540","PayPal","59","0","Ethan Andrews","Male","0"
"46890","2023-04-10","Clothing","55","2","4445","Cash","59","1","Ethan Andrews","Male","0"
"46890","2020-03-14","Electronics","92","2","1293","Credit Card","59","1","Ethan Andrews","Male","0"
"46890","2021-04-10","Clothing","450","2","1940","Credit Card","59","1","Ethan Andrews","Male","0"
"46890","2023-06-08","Home","290","3","4253","Cash","59","0","Ethan Andrews","Male","0"
"46890","2023-07-09","Home","390","4","833","Cash","59","1","Ethan Andrews","Male","0"
"47830","2020-07-07","Home","443","3","3742","Credit Card","63","0","Sandra Rosario","Female","0"
"47830","2020-05-22","Electronics","307","4","1399","Credit Card","63","1","Sandra Rosario","Female","0"
"47830","2021-05-16","Electronics","490","1","2139","Credit Card","63","1","Sandra Rosario","Female","0"
"47830","2021-06-27","Electronics","121","1","1030","Cash","63","0","Sandra Rosario","Female","0"
"47830","2023-04-13","Clothing","480","3","2854","PayPal","63","1","Sandra Rosario","Female","0"
"47830","2020-04-12","Clothing","379","2","2389","PayPal","63","0","Sandra Rosario","Female","0"
"46568","2020-11-24","Electronics","148","2","4936","Cash","42","1","Mary Russell","Female","0"
"46568","2021-05-26","Electronics","35","1","3283","PayPal","42","0","Mary Russell","Female","0"
"46568","2021-11-10","Electronics","330","1","4959","PayPal","42","0","Mary Russell","Female","0"
"46568","2020-10-31","Books","219","1","4983","Cash","42","0","Mary Russell","Female","0"
"46568","2023-08-25","Clothing","466","3","4331","Credit Card","42","0","Mary Russell","Female","0"
"48223","2021-06-06","Electronics","451","4","2577","PayPal","33","0","Connor Barnes","Male","0"
"48223","2020-08-15","Books","470","3","326","Cash","33","1","Connor Barnes","Male","0"
"46619","2023-06-07","Books","234","1","3682","Credit Card","58","1","Thomas Kerr MD","Female","0"
"46619","2020-09-09","Books","358","2","5257","Credit Card","58","1","Thomas Kerr MD","Female","0"
"46619","2020-01-07","Electronics","228","2","3078","PayPal","58","1","Thomas Kerr MD","Female","0"
"45269","2023-07-14","Clothing","411","5","5026","PayPal","56","1","Sierra Hernandez","Male","0"
"45269","2023-05-24","Books","336","2","5248","Credit Card","56","1","Sierra Hernandez","Male","0"
"45269","2020-10-27","Books","279","1","2788","Cash","56","1","Sierra Hernandez","Male","0"
"45269","2023-05-10","Electronics","475","4","4308","Cash","56","1","Sierra Hernandez","Male","0"
"45269","2020-05-26","Clothing","402","5","4036","PayPal","56","0","Sierra Hernandez","Male","0"
"45269","2020-07-08","Home","62","5","4735","Cash","56","1","Sierra Hernandez","Male","0"
"46215","2022-06-08","Clothing","463","4","3835","Credit Card","38","1","Evelyn Conrad","Male","0"
"46215","2022-10-02","Books","70","5","1758","Credit Card","38","0","Evelyn Conrad","Male","0"
"46215","2023-03-12","Electronics","423","5","4101","Cash","38","1","Evelyn Conrad","Male","0"
"46215","2021-05-18","Home","495","4","4639","Cash","38","0","Evelyn Conrad","Male","0"
"46215","2022-07-09","Electronics","444","1","2172","PayPal","38","0","Evelyn Conrad","Male","0"
"46215","2020-08-30","Books","152","3","4807","Cash","38","0","Evelyn Conrad","Male","0"
"46215","2020-09-29","Books","427","4","2826","PayPal","38","1","Evelyn Conrad","Male","0"
"46215","2021-12-15","Electronics","74","4","1786","PayPal","38","0","Evelyn Conrad","Male","0"
"45382","2020-03-22","Home","119","3","4651","PayPal","36","0","Steven Paul","Female","0"
"45382","2020-04-05","Books","158","3","217","Credit Card","36","0","Steven Paul","Female","0"
"45382","2022-07-07","Electronics","157","2","2565","Credit Card","36","0","Steven Paul","Female","0"
"45382","2022-01-13","Clothing","49","5","2435","Cash","36","0","Steven Paul","Female","0"
"45382","2022-04-07","Books","386","2","4141","Cash","36","1","Steven Paul","Female","0"
"45382","2021-11-16","Electronics","404","1","1712","PayPal","36","0","Steven Paul","Female","0"
"45382","2022-10-04","Home","481","2","4394","Cash","36","1","Steven Paul","Female","0"
"45382","2023-01-15","Home","13","4","1260","Credit Card","36","0","Steven Paul","Female","0"
"45382","2021-12-31","Books","269","1","4456","Credit Card","36","1","Steven Paul","Female","0"
"45382","2023-07-24","Clothing","415","3","3709","PayPal","36","0","Steven Paul","Female","0"
"45382","2022-11-20","Electronics","176","5","2777","PayPal","36","1","Steven Paul","Female","0"
"45382","2020-08-30","Electronics","19","2","1063","Cash","36","0","Steven Paul","Female","0"
"45382","2021-11-15","Books","407","2","790","Credit Card","36","1","Steven Paul","Female","0"
"46556","2023-03-21","Electronics","448","3","1545","Cash","43","1","Sarah Mueller","Male","0"
"46556","2022-12-30","Clothing","325","3","3867","Credit Card","43","1","Sarah Mueller","Male","0"
"46556","2020-05-30","Electronics","43","1","3359","Credit Card","43","1","Sarah Mueller","Male","0"
"46556","2021-01-24","Home","38","4","4267","Cash","43","0","Sarah Mueller","Male","0"
"47648","2021-05-28","Electronics","287","4","2890","PayPal","25","1","Patrick Green","Female","0"
"47648","2022-05-10","Electronics","205","4","4171","Cash","25","1","Patrick Green","Female","0"
"47648","2022-03-20","Books","266","2","3241","Cash","25","1","Patrick Green","Female","0"
"47648","2020-06-03","Electronics","15","1","3954","Credit Card","25","1","Patrick Green","Female","0"
"47648","2020-10-08","Electronics","371","3","4573","Cash","25","0","Patrick Green","Female","0"
"47648","2023-08-24","Books","350","1","3725","Credit Card","25","1","Patrick Green","Female","0"
"48814","2022-02-21","Electronics","286","1","2032","PayPal","63","0","Howard Suarez","Male","1"
"48814","2020-04-18","Clothing","264","2","3716","PayPal","63","0","Howard Suarez","Male","1"
"48814","2022-05-24","Clothing","41","5","3418","PayPal","63","1","Howard Suarez","Male","1"
"48814","2023-04-08","Home","306","5","3767","PayPal","63","1","Howard Suarez","Male","1"
"48814","2020-06-11","Books","178","1","1750","PayPal","63","1","Howard Suarez","Male","1"
"48814","2020-10-26","Home","369","2","612","PayPal","63","0","Howard Suarez","Male","1"
"47099","2022-01-17","Home","276","1","1016","PayPal","49","0","Elizabeth Floyd","Male","0"
"47099","2022-06-19","Clothing","484","4","2605","Credit Card","49","1","Elizabeth Floyd","Male","0"
"47099","2021-09-19","Home","129","5","1801","PayPal","49","1","Elizabeth Floyd","Male","0"
"47099","2023-09-09","Clothing","457","5","1125","Cash","49","0","Elizabeth Floyd","Male","0"
"47999","2022-01-07","Home","402","3","5289","Cash","68","0","Ryan Hunter","Female","0"
"47999","2022-12-09","Clothing","384","4","3504","PayPal","68","1","Ryan Hunter","Female","0"
"47999","2023-05-22","Clothing","287","2","4729","Credit Card","68","1","Ryan Hunter","Female","0"
"47999","2020-06-29","Electronics","405","5","4113","Cash","68","0","Ryan Hunter","Female","0"
"47999","2022-01-11","Home","359","3","3803","Credit Card","68","0","Ryan Hunter","Female","0"
"47999","2023-03-19","Books","435","3","4605","Credit Card","68","1","Ryan Hunter","Female","0"
"45808","2023-02-18","Clothing","430","3","2697","PayPal","50","1","Wanda Lopez","Male","1"
"45808","2021-02-13","Home","135","2","3405","PayPal","50","1","Wanda Lopez","Male","1"
"45808","2021-06-09","Books","427","5","3372","Cash","50","1","Wanda Lopez","Male","1"
"45808","2020-05-17","Clothing","157","3","275","Cash","50","1","Wanda Lopez","Male","1"
"45808","2020-10-31","Electronics","56","1","1521","Cash","50","1","Wanda Lopez","Male","1"
"45808","2022-06-14","Electronics","82","2","4661","Credit Card","50","1","Wanda Lopez","Male","1"
"47826","2021-05-07","Books","371","3","1658","PayPal","27","1","Krystal Miller","Female","0"
"47826","2021-08-07","Home","433","5","1793","Cash","27","0","Krystal Miller","Female","0"
"47826","2022-07-04","Electronics","431","5","3917","PayPal","27","0","Krystal Miller","Female","0"
"48032","2021-03-01","Books","228","3","2413","Credit Card","59","0","John Sanford","Male","0"
"48032","2023-01-08","Books","14","3","1859","Credit Card","59","1","John Sanford","Male","0"
"48032","2023-05-09","Home","192","5","4194","PayPal","59","0","John Sanford","Male","0"
"48032","2021-03-30","Clothing","403","2","1989","PayPal","59","0","John Sanford","Male","0"
"49012","2022-12-26","Clothing","74","5","633","Cash","55","0","Dr. Michael Torres","Female","0"
"49012","2023-04-04","Electronics","107","2","3071","Cash","55","0","Dr. Michael Torres","Female","0"
"49012","2021-08-30","Home","229","1","1333","Credit Card","55","1","Dr. Michael Torres","Female","0"
"49012","2023-06-03","Books","384","4","5000","Cash","55","1","Dr. Michael Torres","Female","0"
"49012","2022-09-21","Books","323","4","3811","Credit Card","55","1","Dr. Michael Torres","Female","0"
"49012","2022-02-22","Electronics","457","5","4619","Credit Card","55","1","Dr. Michael Torres","Female","0"
"48837","2023-09-01","Books","346","3","3524","Credit Card","38","1","Billy Aguilar","Female","0"
"48837","2021-10-27","Clothing","60","2","2937","Cash","38","0","Billy Aguilar","Female","0"
"48837","2022-01-19","Books","484","3","1835","Cash","38","1","Billy Aguilar","Female","0"
"48837","2023-06-08","Books","484","5","226","Cash","38","0","Billy Aguilar","Female","0"
"48837","2023-06-16","Home","488","2","3957","Cash","38","0","Billy Aguilar","Female","0"
"48837","2020-08-11","Books","84","3","732","Credit Card","38","0","Billy Aguilar","Female","0"
"48837","2020-11-26","Home","185","3","1143","PayPal","38","1","Billy Aguilar","Female","0"
